Sample	posterior	likelihood	prior	NC	r	tau	x	tree.height	tree.treeLength	D.treeLikelihood
13711000	-33412.215236027994	-33159.65711644946	-252.55811957853624	844.8038226808679	0.4411084213306477	59.058093210335386	35.3858655318204	48.28367861493773	1093.1824546686244	-33159.65711644946
13712000	-33414.283651085694	-33165.236710256315	-249.0469408293757	597.7200446803515	0.3572516487911418	69.73290521820306	35.0213387651114	49.91689598217742	1124.9207149413837	-33165.236710256315
13713000	-33404.819758025485	-33158.872144489396	-245.9476135360915	597.7200446803515	0.4612577188486981	69.55007321337811	34.1240784720928	48.63984499894272	1099.951009112445	-33158.872144489396
13714000	-33410.13109789542	-33162.952053133304	-247.17904476211984	577.3544569316006	0.3964651573982705	74.08043896949306	33.924953987463965	48.26380565856654	1097.776051598733	-33162.952053133304
13715000	-33416.853272765446	-33171.288066044996	-245.56520672045045	729.0377810208361	0.44336460465968863	67.31272679389724	33.6471326592702	48.89957968272708	1110.6230760660922	-33171.288066044996
13716000	-33410.882593644565	-33164.376423976246	-246.50616966831558	688.6206098458063	0.4294961000621974	76.1258362131256	33.13641374344719	47.92751850968244	1076.3872958986906	-33164.376423976246
13717000	-33403.05172398673	-33157.214831177465	-245.8368928092693	635.0480320932711	0.42228195737161794	69.9344947282442	33.14922967237035	48.558570598514436	1106.6289560843863	-33157.214831177465
13718000	-33413.16904217124	-33165.92544419318	-247.2435979780641	996.9032488987534	0.48910570067860015	65.50331886493804	34.82116549658133	49.28488185742464	1118.4958704841933	-33165.92544419318
13719000	-33408.36657685406	-33161.31879226776	-247.047784586299	768.756989654464	0.42456608942347585	66.2422524082679	32.76307355314798	49.13192664192269	1101.220576355072	-33161.31879226776
13720000	-33419.17781247741	-33173.589221825816	-245.5885906515897	675.5233192865298	0.4266479686677788	66.2422524082679	31.795203087475983	46.99519020397274	1075.1600423562793	-33173.589221825816
13721000	-33406.79685062689	-33157.723610314635	-249.0732403122498	702.4004372028461	0.3138482358031212	55.203809242154634	31.128578113328317	49.07848633474684	1112.1017930655853	-33157.723610314635
13722000	-33406.78052030293	-33160.084901884875	-246.69561841805614	702.4004372028461	0.4404789075892478	67.73370918616014	34.62368165033142	47.97178195004186	1100.119516984854	-33160.084901884875
13723000	-33419.910692968384	-33173.15043144519	-246.76026152319685	959.0808752554507	0.5092981280705743	62.99719277371933	32.563938208782844	46.602339478986345	1066.6622136995002	-33173.15043144519
13724000	-33407.40360779559	-33161.207660468455	-246.1959473271363	605.1262815883422	0.356500717955706	63.03492972614913	32.097921918966136	48.058669893189546	1106.5059766025374	-33161.207660468455
13725000	-33412.14727085273	-33166.280102882294	-245.86716797043374	849.295413535485	0.4676462566452984	61.850310336585444	33.45568318410979	47.39577761540346	1103.9420988673985	-33166.280102882294
13726000	-33416.63964245137	-33170.94371379181	-245.69592865956625	908.3406175381945	0.4972267945359953	63.030600285283185	35.13744168746681	48.444193885495466	1118.1255780063673	-33170.94371379181
13727000	-33406.71256602537	-33162.364252866006	-244.34831315936705	621.2305977480212	0.47272833652149077	65.2863007102889	33.712435742801695	47.71430074693757	1098.822135080431	-33162.364252866006
13728000	-33414.02665306805	-33168.47188704459	-245.55476602346246	742.2879092517242	0.48497040826075993	73.88879184459266	34.59013902280078	47.30360002593865	1096.552716038596	-33168.47188704459
13729000	-33412.800580605166	-33167.156964746166	-245.64361585899707	534.7054149411684	0.6209590129244978	66.95867467104277	35.61115854070116	46.39672011702036	1080.504120578274	-33167.156964746166
13730000	-33413.530950312954	-33163.40538995771	-250.12556035523912	830.9901698358744	0.6209590129244978	57.2944478470084	35.61115854070116	48.05042147884988	1086.1023983416262	-33163.40538995771
13731000	-33412.569609806975	-33166.05477097687	-246.5148388301036	577.2930024037787	0.42204749956881277	77.13707466900135	33.58037618512329	47.3576767554741	1092.5767236692066	-33166.05477097687
13732000	-33413.47351787698	-33162.587810699064	-250.8857071779151	983.6105235708177	0.5142906454172872	77.67916616558735	34.90771068837111	48.49173954912816	1101.0527293696507	-33162.587810699064
13733000	-33412.90337733375	-33166.20456226511	-246.69881506863626	933.6646089244981	0.5190974771683909	59.38346092865987	35.035677885167935	48.511033092020256	1101.8747955330846	-33166.20456226511
13734000	-33420.9869277061	-33176.81072268032	-244.1762050257837	619.8941909191311	0.4852556712124771	63.22124978135515	34.829081963600245	48.138014611155384	1111.3888207669656	-33176.81072268032
13735000	-33415.79760506863	-33168.58317134851	-247.21443372011748	515.2711210798298	0.45847045926346386	61.455320643936595	34.76337457504171	48.362300251969685	1088.672135196505	-33168.58317134851
13736000	-33429.171306491866	-33180.92581391564	-248.24549257622874	502.0368801571189	0.44087863826498763	71.52590014405493	34.533903198979324	48.926226963256845	1109.8819182725776	-33180.92581391564
13737000	-33426.650742607395	-33177.88872281111	-248.76201979628055	509.8159097549751	0.3026106160305898	60.798481162694124	32.92263505233905	49.9462919036996	1112.8409024934526	-33177.88872281111
13738000	-33421.41083763487	-33173.46328569963	-247.9475519352338	868.6778202529922	0.3553392902883641	61.162955541775446	31.65448570602057	49.525457275124936	1107.0535212714826	-33173.46328569963
13739000	-33410.887619126996	-33162.62706088768	-248.26055823931782	552.9603730095696	0.3003501562451545	73.91523939611383	30.30826438123517	48.95684196520645	1088.0758238814221	-33162.62706088768
13740000	-33407.148766080485	-33160.03136084866	-247.11740523182485	510.2035608724683	0.3731731819347113	76.87872082950177	32.628723067497404	49.03003199472552	1104.4054658530506	-33160.03136084866
13741000	-33416.067059077395	-33169.251720928114	-246.8153381492822	1017.7183895648029	0.35170946317324236	70.67045781785322	30.99912801171088	48.38273856870029	1115.8161670092636	-33169.251720928114
13742000	-33413.65655326196	-33168.16926718604	-245.48728607592403	704.7466492004314	0.42203744575815605	68.57288079469937	32.41777135705712	47.81437920188573	1093.1481480222344	-33168.16926718604
13743000	-33414.645638768896	-33168.00977922661	-246.63585954228694	875.1400951194902	0.6086361533563875	65.67648666442366	36.51211760479125	49.05892799311743	1110.8776955390124	-33168.00977922661
13744000	-33410.792027215444	-33162.698875159054	-248.09315205638865	908.1002073751496	0.5877949121284304	71.81885478429605	36.13211307363122	47.26388756840166	1098.3676738178353	-33162.698875159054
13745000	-33411.50367129052	-33166.51208147025	-244.99158982026503	503.38212622855485	0.6197471462747477	63.09110832553915	36.86595423263929	46.92832897750843	1102.6193685395244	-33166.51208147025
13746000	-33419.85274238985	-33170.33257108043	-249.5201713094217	1067.899572126945	0.36782017113411325	62.261291346488484	31.537951201125	48.69993427571231	1087.3397717690543	-33170.33257108043
13747000	-33418.66082680984	-33169.754344438	-248.90648237184317	892.1588689741751	0.3587478977442426	75.38991280419279	30.581139153734178	48.94467556055463	1089.8148130568457	-33169.754344438
13748000	-33408.574670671536	-33161.834110968	-246.74055970353598	824.7877719257987	0.38471209165188086	63.58213985795048	30.356529002987585	47.74217452949878	1082.5549335157039	-33161.834110968
13749000	-33406.60024709713	-33157.99534372259	-248.60490337453305	672.8635494026615	0.40646578179331794	73.08054801990797	33.94589281468729	48.82098105288851	1096.280625730965	-33157.99534372259
13750000	-33410.26005319737	-33163.47796020202	-246.78209299535015	812.6997309062214	0.4236732609430958	65.88059117089549	33.735422221178624	49.199080793405344	1103.0650083040925	-33163.47796020202
13751000	-33414.49476371731	-33168.325216191144	-246.16954752616425	643.0038568321328	0.5085555581119136	56.24180984677476	36.0896432274755	48.903986140362974	1119.6422829724172	-33168.325216191144
13752000	-33413.59207993116	-33165.66256071568	-247.92951921547507	558.5773382836035	0.4141158817960168	60.327287660061735	34.945816293197055	49.57423972243019	1123.3322189035284	-33165.66256071568
13753000	-33409.29743311631	-33160.70499742753	-248.59243568878196	817.4360050806584	0.34677715694054917	74.95208145889211	32.57983927955027	48.48826774462265	1098.540681363659	-33160.70499742753
13754000	-33412.3439294387	-33164.367116837675	-247.9768126010257	519.5026436637545	0.4740827001039375	76.56346300170638	34.17729483592017	48.51589368837692	1100.6992159092758	-33164.367116837675
13755000	-33411.93220553776	-33163.78425132976	-248.14795420800414	712.337239019541	0.3619656586323495	58.41851216476361	31.474066022731783	48.25201314499184	1090.603197626069	-33163.78425132976
13756000	-33417.95180774848	-33170.28592822414	-247.6658795243456	608.2585618497959	0.36145481960657705	58.643640858339104	32.73121629988733	49.34199681421528	1119.0414869239173	-33170.28592822414
13757000	-33406.222772188106	-33161.438651722805	-244.7841204653033	728.4267894931826	0.4418266344171615	69.32093723256452	32.712324025149705	47.43773689765395	1090.9470678894281	-33161.438651722805
13758000	-33410.47518410255	-33166.06614004321	-244.40904405934364	685.54111147482	0.4219069880651763	62.47886460589457	32.9647578821998	47.980709895526175	1101.4082904902662	-33166.06614004321
13759000	-33416.036938747	-33169.154654304075	-246.88228444292378	877.6196418772199	0.45495188698639477	58.17657825918839	33.89184841477923	47.39381118264831	1089.6140220802504	-33169.154654304075
13760000	-33412.124002037635	-33164.2105864928	-247.91341554483697	557.3703293719185	0.3877633310944078	57.65738583060839	34.31399572260566	48.51934076367847	1104.221554311718	-33164.2105864928
13761000	-33412.523761486904	-33164.89600580211	-247.62775568478972	867.1798726701373	0.38477796016450894	69.5907816076203	33.770058549482	49.95104195898391	1119.4387503541618	-33164.89600580211
13762000	-33411.874545168685	-33164.07008633519	-247.80445883349697	623.957901895988	0.45325780874220023	60.94469975647122	35.045105531473524	47.609923585750856	1102.0098462404242	-33164.07008633519
13763000	-33412.29238147711	-33163.28113238639	-249.01124909071862	446.02180576609743	0.3471586591516766	77.9591860013021	32.85003132999127	48.91492392349251	1102.2051624917915	-33163.28113238639
13764000	-33415.88227686984	-33166.618359389424	-249.2639174804163	832.6945228504935	0.30451605288862915	64.77610183898327	29.937684506899462	49.86411940253831	1103.418035834971	-33166.618359389424
13765000	-33417.21889313691	-33167.3709026986	-249.84799043830446	783.93970188734	0.3614179251630962	64.77610183898327	30.437074691346552	49.321426682495236	1102.036246289682	-33167.3709026986
13766000	-33411.73672894599	-33164.761698197275	-246.97503074870926	847.9313701544686	0.37403234034656335	71.70539713036479	31.5867679186349	48.928350717624525	1094.754597408856	-33164.761698197275
13767000	-33413.125991689434	-33167.859931755724	-245.2660599337075	704.987806200519	0.40912775060052525	69.39490413770874	32.95767611171727	47.12664150329853	1089.2380033830184	-33167.859931755724
13768000	-33422.252165470636	-33174.16878565339	-248.08337981724458	1002.726382558309	0.38949914123792917	78.88782363802255	32.6754908278973	48.5100595664327	1111.9366590754073	-33174.16878565339
13769000	-33412.62132134946	-33164.18589454206	-248.4354268074048	980.4373327153627	0.3573559974679674	61.11969493789722	31.369503421460784	47.174520743227205	1082.1687607914344	-33164.18589454206
13770000	-33415.52903029196	-33168.10559098137	-247.4234393105851	883.6935224547974	0.37096862584262175	64.41342020199988	30.393672815534632	47.122914042713575	1075.8494199486101	-33168.10559098137
13771000	-33425.841486544174	-33178.56647014924	-247.27501639493073	784.1504232779375	0.38104193287308435	62.1630686604526	31.159755651729647	47.97695417520782	1114.0269047596228	-33178.56647014924
13772000	-33407.95777959371	-33160.170341278164	-247.78743831554561	827.0978669610845	0.4605914688659409	58.50219761312988	31.943555413006617	47.351706351012695	1086.136257251288	-33160.170341278164
13773000	-33414.478750263836	-33167.52979797958	-246.94895228425892	729.2595368979864	0.40235185711324734	57.961108614085674	32.30857804509174	48.67140190201155	1099.1316757259528	-33167.52979797958
13774000	-33406.75735888673	-33160.83889666685	-245.91846221988018	740.9784543509495	0.3647299033368914	64.6347579090933	31.89680340786132	48.54983896655138	1098.148017235683	-33160.83889666685
13775000	-33412.8653465287	-33164.238045936116	-248.62730059257967	582.4490824556549	0.3476824914454465	73.89913475018585	32.050989971334594	49.59783403249479	1116.1738555360243	-33164.238045936116
13776000	-33422.353354461404	-33172.74209642758	-249.61125803382524	831.1864065404578	0.3598695958623892	84.29961052785484	32.050989971334594	48.702078412872254	1091.478405221545	-33172.74209642758
13777000	-33416.4058022113	-33171.3762400822	-245.0295621291019	975.6695588187212	0.3935095773189383	68.13053058097854	30.795011336868928	48.642469461971785	1092.6902424847578	-33171.3762400822
13778000	-33412.01435685471	-33163.012530020744	-249.00182683395914	1129.2459096325408	0.3174332577213791	68.13053058097854	29.873276332839158	47.534968140804395	1101.199332318383	-33163.012530020744
13779000	-33410.08190046077	-33164.556826766086	-245.52507369468447	666.239979276672	0.43203140778867943	62.696648135579466	33.135221455553406	47.911523492359606	1090.527961441597	-33164.556826766086
13780000	-33419.017020305735	-33170.76715764761	-248.24986265812234	1277.95565345373	0.4450416654090464	66.46642447731885	32.355929846324635	48.235687479296196	1099.2255945886775	-33170.76715764761
13781000	-33416.48162900112	-33168.76200122449	-247.71962777663418	718.7036703772898	0.4974703673228877	61.03506499363103	34.56335820846891	48.565742965423254	1097.1052317213537	-33168.76200122449
13782000	-33411.83317560713	-33165.6763185865	-246.15685702063163	604.9020266169814	0.47131088235066626	60.46512027514902	34.591723931471996	48.38059478584495	1095.6294224917483	-33165.6763185865
13783000	-33416.28678641794	-33169.70750923869	-246.57927717925585	575.725552667953	0.4105438720509666	56.62880249894393	34.119777030040424	50.08046688137582	1119.9799345543277	-33169.70750923869
13784000	-33410.490477015715	-33162.86371187558	-247.62676514013776	586.6635315980499	0.4922164928957182	56.544458570272134	35.26512592079641	48.43768186290238	1102.1434120262604	-33162.86371187558
13785000	-33417.539086479934	-33163.49853977052	-254.04054670941977	1226.004936663203	0.5072505926337433	86.52486500464695	33.01201452934994	48.14127132428288	1090.5281847105755	-33163.49853977052
13786000	-33409.3947276794	-33164.549479200185	-244.8452484792164	594.622266700638	0.49506990029994585	66.57294525428279	34.14092559419704	47.43551742152505	1083.8729896891728	-33164.549479200185
13787000	-33400.73327950802	-33154.6847258489	-246.04855365911922	633.052587962835	0.3804409794085118	69.36187043194826	32.31924713410606	48.71671301047133	1101.7020004495098	-33154.6847258489
13788000	-33416.23971616668	-33168.53843617443	-247.70127999225474	768.1650034868642	0.4269711798027326	62.904983765700045	32.9832143779317	49.12541577294181	1117.4405293167347	-33168.53843617443
13789000	-33407.43854406754	-33156.89596432975	-250.54257973778928	488.9780935003896	0.45570446648267127	73.37121958202216	36.16284829494765	49.53297909901504	1111.197450623632	-33156.89596432975
13790000	-33403.39578488166	-33156.865642085824	-246.53014279583329	725.8940597587315	0.4962919194305821	59.5496916224454	34.0950943447507	47.20377653679029	1080.5320069350455	-33156.865642085824
13791000	-33412.571775272045	-33166.65101464942	-245.92076062262407	537.7954731829697	0.4834521703329375	75.34175390434002	35.17898943474228	47.92632369834938	1102.3004127715142	-33166.65101464942
13792000	-33406.59274263469	-33160.934867123986	-245.65787551070375	772.7614504877737	0.5272951589010383	66.49289391621959	33.27175420510025	47.14906244536324	1087.7477500905784	-33160.934867123986
13793000	-33403.572322958025	-33154.896708566055	-248.67561439196731	772.7614504877737	0.6428393345600473	59.90167858718756	35.47343115607171	47.569495349883866	1096.313899848543	-33154.896708566055
13794000	-33418.702118157846	-33171.21498555311	-247.48713260473872	483.8058541628488	0.43961311031114886	79.29695696942834	33.69965768418471	47.442619038523304	1089.4266439207377	-33171.21498555311
13795000	-33420.585247432	-33172.81331149786	-247.771935934136	1175.6071219516102	0.4149712367951742	64.81730382803006	30.938701715044456	48.599118732224376	1112.0941783524713	-33172.81331149786
13796000	-33414.98907067946	-33166.23930916026	-248.74976151920214	983.4921995244745	0.31867740516785187	76.5248323427639	30.389587512458494	48.44807903040582	1103.4558706526338	-33166.23930916026
13797000	-33422.00603194373	-33170.7099813123	-251.29605063143185	1339.800501631747	0.3780787750971288	74.73038397501827	31.71560968477164	49.19853044458876	1123.7552808173343	-33170.7099813123
13798000	-33415.05516524187	-33169.461704643734	-245.59346059814177	636.6878468661703	0.4776325825501572	66.90045100824635	32.95171544219158	47.32365493740454	1091.6773285138183	-33169.461704643734
13799000	-33411.55796138763	-33165.05473168973	-246.5032296979065	767.5317095171289	0.38751476238099286	76.21537926236091	32.990878193440665	47.785599862313184	1097.534208319168	-33165.05473168973
13800000	-33410.02025518559	-33163.96761344427	-246.0526417413191	863.5236538172304	0.3940894945071185	68.16562754889793	32.02926342053274	47.791869828116866	1098.1484477609222	-33163.96761344427
13801000	-33405.2006981377	-33159.29972468908	-245.90097344861758	800.343498789234	0.35838723101988207	74.51151608121624	31.15997527433877	47.7867254144722	1104.8272983007466	-33159.29972468908
13802000	-33424.02898769753	-33176.84067945694	-247.18830824059356	466.70154984422777	0.3878282180543808	70.59145454662439	32.79765869335428	47.97095205038739	1076.2496528009417	-33176.84067945694
13803000	-33413.19473229914	-33166.78694779787	-246.40778450126982	588.1432487244663	0.5004421325683825	64.78773232268881	34.36818259117954	47.70250280830059	1086.8555372828598	-33166.78694779787
13804000	-33419.610755091	-33169.45683942161	-250.15391566939363	745.467030413588	0.5354684362224775	71.87021597961497	34.885207086181325	48.89024849259462	1093.3839619774287	-33169.45683942161
13805000	-33418.599526211925	-33173.023300212684	-245.57622599923863	640.5317539908234	0.42555922922008993	58.755923287623304	33.09700869994999	48.22789872519867	1104.3798555925036	-33173.023300212684
13806000	-33413.611712129605	-33169.41022440637	-244.2014877232338	702.2447154671282	0.5132512103032479	65.7774087780931	34.284218633770216	47.45152813698165	1087.5837845767758	-33169.41022440637
13807000	-33411.260654850244	-33164.95580273082	-246.3048521194229	719.1884561056806	0.471211174584497	75.49439066157845	34.581042787717706	48.528157642907374	1112.8414712109625	-33164.95580273082
13808000	-33420.34710817441	-33173.69623422405	-246.65087395035422	808.1511074293329	0.44540362061678035	80.47099103807574	33.28957751870874	48.60750386739039	1126.2209374100098	-33173.69623422405
13809000	-33411.71955703213	-33166.78161095305	-244.93794607907947	827.5258450540653	0.4448878605197195	70.67066338690283	33.28957751870874	48.285171229644234	1098.6083088498822	-33166.78161095305
13810000	-33418.75149015446	-33172.90200689912	-245.84948325533182	734.0314240743944	0.5012647666640972	61.93219314602242	34.35787057576034	48.94640738112915	1100.3518538077844	-33172.90200689912
13811000	-33416.49268754497	-33171.16617082561	-245.32651671935776	642.1447989027646	0.47303377553598075	80.41641197224989	34.17130960767297	48.48674563820446	1117.1959245072997	-33171.16617082561
13812000	-33417.39440554782	-33170.35135044653	-247.04305510129268	765.4035117627519	0.37055991811732786	71.58383933666221	32.06728029595886	48.177244655356866	1102.0942162618537	-33170.35135044653
13813000	-33413.12072216609	-33164.92655235293	-248.19416981315482	572.7586058136319	0.3529209288482166	60.902145510409866	30.77522229177954	47.81296618299854	1092.0988523966644	-33164.92655235293
13814000	-33413.80976862654	-33166.28136252256	-247.5284061039791	729.1591247542642	0.36340769254081573	64.68291493128534	33.443004436956905	49.16446173688723	1107.6069795756564	-33166.28136252256
13815000	-33408.33759267742	-33161.866655302416	-246.47093737500018	787.6836551998034	0.3804159709534722	64.68291493128534	31.430148829267264	47.60643150591006	1091.7346260424013	-33161.866655302416
13816000	-33413.72630507914	-33166.42970575502	-247.29659932411573	577.694326483115	0.4099939747784206	64.68291493128534	32.10885985473203	47.43500711922638	1089.9319388264826	-33166.42970575502
13817000	-33418.57159756099	-33170.9366398011	-247.63495775989642	742.9354616302353	0.40631754370373857	56.17632852689701	33.60920659260834	49.167692863608316	1126.3074234561575	-33170.9366398011
13818000	-33413.5023708106	-33168.09359158035	-245.40877923025238	1030.837479817094	0.46914328540837685	61.944187242300046	32.12828660085707	46.936103876658976	1074.911798396698	-33168.09359158035
13819000	-33406.92062312522	-33160.32688382189	-246.5937393033309	770.2763524085542	0.43734817063647186	56.84471145631533	33.21972227971396	48.13509119130448	1096.7611577362761	-33160.32688382189
13820000	-33415.07028794297	-33168.88649575441	-246.1837921885578	838.8108565503695	0.3793861970746175	70.08943945207524	31.689408660809242	48.09913107549595	1102.7638018948173	-33168.88649575441
13821000	-33412.624261448625	-33164.10202977579	-248.52223167283543	1027.6628905282382	0.3561540850370197	70.08943945207524	31.811250186867692	48.84268300988079	1121.2262824830525	-33164.10202977579
13822000	-33412.654140079525	-33165.402696681005	-247.25144339851636	601.2424080403853	0.3408929162423542	67.57071047135867	31.897312649506027	49.40778899158647	1101.5411694438292	-33165.402696681005
13823000	-33405.68518300422	-33159.717634814355	-245.96754818986577	851.0851093869015	0.43890213878731643	68.04325529384424	32.88879449953927	48.3144104429544	1104.9984266293568	-33159.717634814355
13824000	-33419.60159926497	-33172.11405455605	-247.4875447089236	702.4559177259915	0.36366124275381334	58.29384214270213	30.525435013878536	47.43348675937351	1071.143848637901	-33172.11405455605
13825000	-33415.96617225117	-33167.67029453007	-248.29587772109832	498.5450358727587	0.3029316119848727	67.716619922866	31.566427471968293	48.18972251673737	1110.4847008274112	-33167.67029453007
13826000	-33413.66603836576	-33165.23447067386	-248.431567691896	603.0624610197068	0.2919903104214395	67.716619922866	30.51347502460584	48.75856665432734	1099.2845710732047	-33165.23447067386
13827000	-33408.4251638015	-33163.00262136153	-245.4225424399711	637.4411265654834	0.47786057930670855	70.96490844748094	34.2717700815215	47.561664612532056	1097.9243206717747	-33163.00262136153
13828000	-33416.290169818334	-33169.72932868787	-246.56084113046518	584.2916665024987	0.45075698518871166	62.66753063056203	34.78088981208782	48.87440622337546	1112.8363723439493	-33169.72932868787
13829000	-33411.26991621534	-33161.807467079125	-249.46244913621175	745.0707661540562	0.40257751501104705	75.37462684476709	31.817856652727762	47.79543487878725	1093.933751767376	-33161.807467079125
13830000	-33417.4177751859	-33168.44527018947	-248.97250499643178	1021.1180021997711	0.3938563632016862	61.968533045715645	31.890569084403218	48.05911803193906	1088.8183074615017	-33168.44527018947
13831000	-33403.834984072455	-33156.30088730791	-247.53409676454257	768.2010187756302	0.4775921024166902	69.75979796198179	33.11761811875299	47.98657943143228	1088.1896977259864	-33156.30088730791
13832000	-33411.80555067546	-33165.0104278476	-246.7951228278609	798.8552180759367	0.3987047070712843	70.5158932765187	32.54033920583155	49.541798751906555	1104.260799743843	-33165.0104278476
13833000	-33409.05835499577	-33162.72107346754	-246.33728152822434	601.3979509887814	0.3707296927012564	56.916552524290374	32.86256122828362	47.91333321792439	1100.1998955204278	-33162.72107346754
13834000	-33413.407980614924	-33165.68133861392	-247.72664200100897	616.8531030923957	0.28634803049760743	62.25957559272191	29.89404414472412	48.098437107993185	1091.1647382142448	-33165.68133861392
13835000	-33415.08355398203	-33167.79843262604	-247.28512135599152	756.0094641533797	0.2990126386652178	74.45360801940026	31.319856311671604	49.751412549022945	1130.7085538589574	-33167.79843262604
13836000	-33418.853037757464	-33171.41139327112	-247.44164448634868	912.2920745054984	0.45025015697405746	73.29418279555183	33.269375933784005	48.3709526434664	1103.7335172461985	-33171.41139327112
13837000	-33416.00641705904	-33166.31224609382	-249.6941709652217	1133.794499547273	0.4564678579643732	64.10780093480777	32.682654800747	47.88869561968165	1086.7551677286801	-33166.31224609382
13838000	-33416.42017587968	-33168.1237016553	-248.29647422437628	558.61005990968	0.39513726054300546	60.97317562898937	34.848585725434184	49.20589638304952	1108.5839455203848	-33168.1237016553
13839000	-33412.03544144538	-33167.230717269624	-244.8047241757571	994.0039846482127	0.4266636737264898	70.82606355419121	32.65591594587323	48.87913194618216	1109.5026295823227	-33167.230717269624
13840000	-33415.61204932544	-33170.92517995059	-244.68686937485612	572.4851955673465	0.5211147192974355	64.61635177229681	34.80742741918863	46.65634143994388	1086.8576329242574	-33170.92517995059
13841000	-33427.29912653705	-33178.951453822156	-248.34767271489338	865.4314537395453	0.42037961694416925	54.298687377653586	34.15406841652077	48.14071508760086	1114.7043251323541	-33178.951453822156
13842000	-33409.148187428116	-33162.023222069736	-247.12496535838318	824.3345946411138	0.5258663027973017	66.04118890799279	33.76736447231677	48.54814507501891	1091.5116526557058	-33162.023222069736
13843000	-33406.92938891738	-33160.74078665154	-246.18860226583797	557.7743319175466	0.4530892828953083	68.72322134964895	33.510875553180284	47.95731395446097	1082.3877772695503	-33160.74078665154
13844000	-33414.18691427312	-33163.54192224596	-250.6449920271617	988.2795154435202	0.5723148735688642	75.7177218808644	35.010759409229195	47.82235970013876	1088.2336983921432	-33163.54192224596
13845000	-33422.440113301636	-33172.84415282155	-249.59596048008612	1161.232898260084	0.5461468072494269	73.81941593874475	32.99649410136531	47.9250718916236	1100.8837430155265	-33172.84415282155
13846000	-33418.20431290106	-33172.98751823722	-245.21679466384535	685.6298852911748	0.472099917336019	58.896476259158426	33.43430845281143	47.59762139664578	1103.3206870812633	-33172.98751823722
13847000	-33416.65809572562	-33170.3877003769	-246.27039534872387	663.2344862178471	0.43212331063743065	70.24054749905295	33.43430845281143	48.38964829117421	1089.7769752877882	-33170.3877003769
13848000	-33417.75770120718	-33172.75071798443	-245.0069832227489	641.0939872679141	0.45662785654836785	60.964778087214505	34.12729912138758	47.71656237178485	1095.6871080107412	-33172.75071798443
13849000	-33404.54907594548	-33158.27733646649	-246.27173947898947	919.1628420423364	0.46696070944376566	56.56480712930967	32.78464919031664	47.883328025289224	1097.1143016701196	-33158.27733646649
13850000	-33421.72204628314	-33175.15048166281	-246.57156462033106	721.192146648749	0.5382893565940038	66.90002782031955	34.549808115035965	47.44153302231361	1090.450474235906	-33175.15048166281
13851000	-33414.59374285609	-33166.93773112228	-247.65601173381168	875.9384986827434	0.4897011815570182	66.80578815392501	33.40797374201144	48.06498182887033	1093.4887350698086	-33166.93773112228
13852000	-33407.17379045967	-33159.27827714123	-247.89551331843765	737.5388432312468	0.39912695763990624	54.805386557537695	32.83163374116829	48.753367736520985	1088.6209506174011	-33159.27827714123
13853000	-33411.630011610476	-33164.8089677883	-246.82104382217446	725.9594892294313	0.4149097817311753	62.4782866683957	33.86263204697211	49.35208700189155	1111.571622433642	-33164.8089677883
13854000	-33415.60944116038	-33169.359315790396	-246.25012536998423	896.7257069413404	0.3771324099346505	67.55296289946841	29.986689179608064	46.64559371039157	1080.5349326251126	-33169.359315790396
13855000	-33415.53548090734	-33168.43068690636	-247.10479400097864	804.1840142217325	0.5020199695036132	67.64651734987025	33.27633350124729	48.02886627024174	1084.8022771528854	-33168.43068690636
13856000	-33411.81646319296	-33163.30511278207	-248.5113504108858	730.0524224415615	0.41724241152358915	71.50985866564777	34.30959539683601	48.747869735158744	1101.7836959690285	-33163.30511278207
13857000	-33411.489769071646	-33167.314013249095	-244.17575582254935	759.1105529400463	0.43662396746809007	68.72964416020577	32.73826906019632	47.90964610205934	1096.6137082426233	-33167.314013249095
13858000	-33416.22916314054	-33168.4622533226	-247.76690981794195	551.4045007718832	0.6161345582946763	58.81361501871893	36.14219598313354	47.52620018788477	1097.0027330239236	-33168.4622533226
13859000	-33415.33956696668	-33170.08523845574	-245.25432851094507	628.681738713033	0.5525235041615358	68.48305233166106	35.54785801865028	47.766712686067834	1103.7124226408644	-33170.08523845574
13860000	-33422.88836414761	-33176.043634781214	-246.84472936639747	844.2362325280973	0.4259490607630525	71.7722721577564	34.635572531531295	49.39370953329482	1115.5232423638922	-33176.043634781214
13861000	-33421.36991295255	-33174.31200441833	-247.0579085342178	669.8109190336546	0.48228485094541323	80.50985378733965	33.404821668804814	46.9746571096085	1080.364253125307	-33174.31200441833
13862000	-33414.76845904868	-33168.71351511338	-246.05494393530591	669.8109190336546	0.4722135520449088	70.2930824052578	34.27090008411224	47.99182691636901	1085.1197626751234	-33168.71351511338
13863000	-33410.87402840079	-33165.01167178011	-245.8623566206789	523.9891951261768	0.3986453541195761	62.93926314069911	33.53579381608534	47.96503304793122	1109.0073059497722	-33165.01167178011
13864000	-33417.66756172842	-33172.96775225864	-244.69980946977844	731.9488645129065	0.5131767249468719	63.52837822124563	33.56110922261025	47.653841273702355	1105.1512868812176	-33172.96775225864
13865000	-33413.925872048276	-33165.3213100404	-248.60456200787186	819.2071825877866	0.5680615465471938	60.02907873028142	35.1656972763512	48.40146134431008	1106.8873819215878	-33165.3213100404
